app_key	app_version	build_nr	device_type	event	event_id	event_value	locale	remote_addr	screen	server_ts	timezone	ts	user-agent	user_id	uuid
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	select.molecule	--		de	213.168.78.22	1920x1080	1504274080	7200000	1504274081	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	4-methyl-2-pentanone		de	213.168.78.22	1920x1080	1504274082	7200000	1504274083	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	4-methyl-2-pentanone		de	213.168.78.22	1920x1080	1504274086	7200000	1504274087	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	4-methyl-2-pentanone	false	de	213.168.78.22	1920x1080	1504274839	7200000	1504274839	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	4-methyl-2-pentanone	false	de	213.168.78.22	1920x1080	1504274845	7200000	1504274846	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	4-methyl-2-pentanone	false	de	213.168.78.22	1920x1080	1504274850	7200000	1504274850	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	4-methyl-2-pentanone	false	de	213.168.78.22	1920x1080	1504274898	7200000	1504274899	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	check	4-methyl-2-pentanone	false	de	213.168.78.22	1920x1080	1504274902	7200000	1504274903	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	4-methyl-2-pentanone	false	de	213.168.78.22	1920x1080	1504274909	7200000	1504274910	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	4-methyl-2-pentanone	false	de	213.168.78.22	1920x1080	1504274911	7200000	1504274911	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
